applicant_id,group,age,income,history_years,dti,missed_24m,postcode_band,default_24m
558,A,24,54000.0,13.4,0.207,0,1,0
559,B,37,35800.0,17.2,0.049,1,2,0
560,A,44,90400.0,5.5,0.6,0,3,0
561,A,36,47800.0,16.5,0.451,1,2,0
562,A,41,59600.0,3.7,0.388,1,4,0
563,B,36,63000.0,9.6,0.201,1,5,0
564,B,43,41300.0,2.2,0.609,0,4,0
565,A,40,127300.0,5.9,0.476,0,1,0
566,A,27,52300.0,16.0,0.168,0,3,0
567,A,33,47500.0,13.9,0.137,0,4,0
568,A,21,47500.0,3.3,0.204,1,1,1
569,B,38,32300.0,11.8,0.445,0,3,0
570,A,44,53400.0,3.4,0.39,0,1,1
571,A,21,34400.0,9.2,0.436,0,3,0
572,A,38,31000.0,9.0,0.209,0,1,0
573,A,25,47900.0,17.7,0.545,0,2,1
574,A,47,20000.0,1.2,0.431,0,2,1
575,A,40,58400.0,5.1,0.02,0,2,0
576,B,21,61700.0,7.4,0.435,1,4,0
577,B,38,19700.0,2.1,0.307,0,3,0
578,B,36,19400.0,7.9,0.329,0,4,1
579,A,42,85200.0,10.6,0.329,1,1,0
580,A,49,33500.0,6.4,0.511,1,4,1
581,A,40,28400.0,13.7,0.432,1,1,0
582,A,43,57300.0,6.1,0.324,0,5,0
583,A,23,31500.0,9.1,0.437,0,1,0
584,A,36,33900.0,10.4,0.273,1,1,0
585,A,28,49300.0,10.5,0.271,0,1,0
586,A,30,33300.0,13.1,0.252,0,1,0
587,B,46,31400.0,5.1,0.317,0,3,0
588,B,38,40300.0,0.1,0.338,1,2,0
589,A,33,73700.0,6.2,0.221,1,3,0
590,B,21,23500.0,23.2,0.439,0,3,0
591,B,36,24900.0,10.8,0.238,1,3,0
592,A,32,59600.0,30.0,0.326,0,2,0
593,B,27,36900.0,2.7,0.21,0,4,0
594,A,60,20400.0,9.7,0.394,0,2,0
595,B,31,35900.0,4.1,0.145,1,2,0
596,A,44,50900.0,5.7,0.346,1,1,0
597,A,40,30600.0,3.3,0.197,1,3,0
598,A,48,44400.0,4.8,0.506,0,1,0
599,B,26,12300.0,7.7,0.453,0,3,0
600,B,31,70000.0,0.6,0.358,0,2,0
601,B,44,19000.0,4.4,0.245,1,4,1
602,B,45,44100.0,4.2,0.254,0,2,0
603,B,36,39400.0,5.7,0.3,1,3,0
604,A,44,23800.0,4.3,0.141,0,4,0
605,A,29,30800.0,11.5,0.31,0,4,0
606,A,27,16000.0,10.7,0.304,0,2,0
607,A,37,27700.0,2.0,0.355,0,1,0
608,A,47,41700.0,13.1,0.522,1,3,0
609,A,44,31200.0,14.5,0.021,1,2,0
610,A,56,50100.0,7.4,0.287,0,3,0
611,A,22,54400.0,13.2,0.282,0,4,0
612,A,44,17000.0,12.2,0.234,0,3,0
613,A,21,24100.0,4.8,0.228,0,4,1
614,A,33,15700.0,17.1,0.248,1,1,0
615,A,47,21800.0,5.7,0.321,0,5,0
616,A,53,41700.0,6.4,0.121,1,5,0
617,A,31,37800.0,6.4,0.039,0,2,0
618,A,45,56100.0,5.4,0.202,0,4,0
619,A,53,26300.0,7.3,0.355,0,2,0
620,A,39,33500.0,5.9,0.224,0,2,0
621,A,34,13500.0,6.9,0.303,0,3,0
622,A,31,97100.0,5.0,0.153,1,1,0
623,A,47,34800.0,7.4,0.432,0,3,0
624,B,41,42100.0,2.8,0.323,0,3,0
625,A,49,33900.0,15.7,0.231,1,1,0
626,A,41,44600.0,8.3,0.284,0,2,0
627,B,50,24200.0,1.9,0.177,1,5,0
628,A,40,37800.0,8.9,0.481,1,3,0
629,A,56,39000.0,4.4,0.563,1,1,0
630,B,44,27400.0,3.1,0.237,0,2,0
631,B,42,75100.0,2.0,0.164,1,4,0
632,A,24,56500.0,19.5,0.393,0,1,0
633,A,40,34400.0,18.5,0.103,0,4,0
634,A,35,37200.0,7.9,0.226,0,3,0
635,A,47,47000.0,1.6,0.424,0,4,0
636,B,40,45100.0,3.3,0.609,0,4,1
637,A,44,57100.0,6.6,0.469,1,2,0
638,A,34,42000.0,6.1,0.02,1,1,0
639,B,24,47000.0,2.5,0.254,1,5,1
640,B,43,13900.0,2.8,0.473,0,3,0
641,A,27,47600.0,10.5,0.537,0,3,0
642,A,57,29700.0,23.1,0.486,1,3,0
643,B,44,33700.0,6.5,0.505,0,2,0
644,A,46,75000.0,13.1,0.443,0,1,0
645,A,21,32800.0,6.8,0.631,2,1,1
646,A,22,18400.0,12.7,0.337,1,4,0
647,A,49,40800.0,15.0,0.362,0,3,0
648,B,36,59300.0,3.4,0.258,0,4,0
649,A,49,53800.0,5.1,0.456,0,1,0
650,A,46,49500.0,10.6,0.331,1,2,0
651,A,25,58000.0,8.3,0.366,0,1,1
652,A,28,36200.0,5.3,0.076,0,4,0
653,A,51,21500.0,5.3,0.365,0,4,0
654,A,43,28500.0,8.8,0.358,0,2,0
655,A,61,78700.0,14.4,0.316,0,3,0
656,A,49,34700.0,5.0,0.369,0,5,0
657,A,43,31000.0,11.5,0.172,0,3,0
658,A,54,87100.0,3.2,0.676,0,3,0
659,A,53,41600.0,6.4,0.374,0,3,0
660,B,21,27900.0,5.2,0.355,0,5,0
661,A,46,33300.0,7.8,0.434,0,3,0
662,A,42,49300.0,4.9,0.302,1,1,0
663,B,33,71000.0,8.4,0.174,0,4,0
664,B,42,31500.0,4.3,0.036,0,1,0
665,B,26,16100.0,1.1,0.382,0,5,0
666,A,28,23900.0,11.3,0.389,0,3,0
667,B,51,36000.0,10.9,0.062,0,4,0
668,A,37,40000.0,8.8,0.517,0,1,0
669,A,21,128800.0,4.7,0.27,1,2,0
670,A,40,62800.0,2.2,0.287,0,2,0
671,B,61,39100.0,6.5,0.34,1,4,0
672,A,59,68000.0,9.0,0.312,0,4,0
673,A,21,25600.0,15.5,0.261,0,2,0
674,A,44,29300.0,7.3,0.47,0,2,0
675,A,50,55900.0,6.2,0.12,0,3,0
676,A,36,24500.0,6.8,0.186,1,3,0
677,A,32,63000.0,5.6,0.455,1,1,0
678,A,53,54200.0,1.8,0.356,0,3,0
679,A,39,35300.0,9.4,0.193,0,3,0
680,B,34,34500.0,2.1,0.151,0,5,0
681,A,38,26600.0,4.7,0.294,0,4,0
682,A,39,33300.0,5.1,0.53,0,3,0
683,A,48,33500.0,12.9,0.272,1,1,0
684,A,21,55600.0,14.0,0.405,0,1,0
685,A,53,60700.0,6.8,0.122,0,3,0
686,B,44,39800.0,1.6,0.396,0,5,0
687,A,44,49200.0,15.2,0.405,0,1,0
688,A,38,28200.0,3.3,0.309,1,1,0
689,A,45,36100.0,15.5,0.343,1,5,0
690,A,52,27400.0,3.9,0.376,0,2,0
691,B,54,54300.0,5.8,0.554,2,5,1
692,A,55,30100.0,8.3,0.394,0,2,0
693,A,50,50400.0,8.4,0.091,0,3,0
694,A,25,30400.0,3.4,0.387,0,1,0
695,A,55,44100.0,8.3,0.394,0,1,0
696,B,45,38000.0,1.9,0.239,0,5,1
697,A,52,43400.0,5.9,0.279,0,3,0
698,A,35,51700.0,6.5,0.481,1,2,1
699,A,46,18900.0,13.9,0.283,1,3,0
700,A,32,52100.0,8.1,0.26,0,1,0
701,A,59,61400.0,18.1,0.123,1,1,0
702,A,44,46600.0,8.9,0.498,0,3,1
703,B,34,15300.0,4.6,0.525,0,3,0
704,A,46,40100.0,7.9,0.26,0,2,0
705,A,46,28700.0,10.1,0.481,1,5,0
706,A,52,36800.0,8.9,0.189,0,1,0
707,A,64,24300.0,4.0,0.295,0,1,0
708,B,28,44600.0,6.0,0.237,1,5,0
709,A,39,80000.0,11.2,0.49,0,5,0
710,A,48,29500.0,11.9,0.306,1,3,0
711,A,45,32700.0,10.7,0.185,0,2,0
712,A,41,49200.0,6.4,0.343,1,3,0
713,A,26,34200.0,15.3,0.321,1,2,0
714,A,56,57500.0,10.5,0.353,0,3,0
715,B,44,55700.0,16.7,0.351,1,4,0
716,A,47,12900.0,7.9,0.246,0,1,0
717,A,46,48200.0,2.7,0.348,0,2,0
718,A,63,32500.0,4.4,0.403,0,3,0
719,A,50,30900.0,6.7,0.372,0,3,0
720,A,54,17600.0,4.8,0.267,1,1,1
721,A,41,61200.0,9.8,0.311,0,5,0
722,A,55,37700.0,6.0,0.454,1,3,0
723,A,39,22800.0,5.7,0.2,0,4,0
724,A,22,45600.0,19.0,0.341,0,4,0
725,B,24,29800.0,5.5,0.417,1,2,1
726,A,48,23700.0,26.4,0.238,1,1,0
727,B,43,22300.0,0.5,0.343,0,5,0
728,A,55,51100.0,9.6,0.326,0,1,0
729,A,61,26800.0,5.8,0.265,0,2,1
730,A,48,25800.0,2.4,0.399,1,1,0
731,A,37,38300.0,6.5,0.199,0,2,0
732,B,44,42700.0,6.6,0.269,1,5,0
733,A,65,79800.0,11.1,0.284,0,2,0
734,A,24,43000.0,9.6,0.242,0,2,0
735,A,68,44700.0,14.2,0.104,1,1,0
736,A,21,29100.0,7.9,0.333,1,2,0
737,A,31,55900.0,8.2,0.02,0,2,0
738,A,41,37700.0,6.7,0.063,2,4,0
739,A,58,49600.0,7.9,0.298,0,3,0
740,A,58,31300.0,5.1,0.457,0,2,1
741,B,45,49300.0,6.4,0.37,0,5,0
742,B,53,38300.0,1.8,0.205,0,1,0
743,A,43,32500.0,6.9,0.404,1,1,0
744,A,34,97700.0,6.8,0.112,1,2,0
745,A,39,39400.0,5.3,0.171,0,3,0
746,A,50,28200.0,14.2,0.299,0,3,0
747,A,21,27600.0,15.4,0.314,1,2,0
748,A,42,61200.0,14.1,0.491,0,2,0
749,B,40,53700.0,8.1,0.431,2,2,0
750,A,34,26500.0,4.6,0.107,1,4,0
751,A,26,19000.0,4.8,0.203,1,1,0
752,A,63,16100.0,8.9,0.342,0,3,0
753,B,38,43900.0,3.2,0.364,2,4,0
754,A,42,32300.0,3.4,0.344,1,5,1
755,A,57,55300.0,10.9,0.326,0,3,0
756,B,48,33600.0,7.5,0.285,0,4,0
757,B,47,36600.0,1.5,0.407,1,3,0
758,A,60,49700.0,3.9,0.214,0,1,0
759,B,41,26400.0,2.9,0.51,0,4,0
760,A,45,108800.0,10.9,0.366,0,2,0
761,A,32,32100.0,9.7,0.13,0,2,0
762,B,24,45900.0,15.5,0.234,0,4,0
763,A,65,55200.0,2.5,0.486,1,1,0
764,A,41,28300.0,9.2,0.189,1,2,0
765,B,49,35100.0,12.0,0.38,1,4,0
766,B,45,27700.0,3.9,0.271,0,3,0
767,B,62,51500.0,1.0,0.424,1,2,1
768,B,68,29800.0,0.4,0.513,0,2,1
769,B,27,26000.0,2.2,0.494,0,4,0
770,B,39,37400.0,5.0,0.036,0,4,0
771,A,51,23600.0,7.3,0.265,0,1,0
772,A,32,38600.0,6.0,0.193,0,1,0
773,A,53,19000.0,17.2,0.365,0,5,0
774,A,50,48700.0,9.4,0.323,0,1,0
775,A,37,57900.0,6.5,0.157,0,5,0
776,A,62,33800.0,13.1,0.151,0,5,0
777,A,52,54600.0,6.5,0.308,0,4,0
778,A,38,38600.0,7.3,0.154,0,1,0
779,B,28,16900.0,1.3,0.306,0,4,0
780,A,28,33800.0,7.1,0.262,3,1,0
781,A,35,47500.0,4.4,0.143,0,1,0
782,B,52,27300.0,5.4,0.168,1,3,0
783,B,51,41600.0,17.7,0.538,0,5,0
784,A,33,28800.0,7.0,0.235,0,1,0
785,A,39,22800.0,14.2,0.48,0,1,0
786,B,40,20600.0,10.9,0.285,0,3,0
787,B,47,38600.0,4.2,0.466,0,4,0
788,A,30,45700.0,18.8,0.56,1,1,0
789,A,27,54200.0,13.0,0.214,0,2,0
790,A,42,31700.0,11.9,0.342,0,1,0
791,B,21,23400.0,2.0,0.26,2,4,0
792,B,75,19300.0,3.9,0.442,0,2,1
793,A,48,31500.0,6.7,0.124,1,2,0
794,A,43,34100.0,9.1,0.27,1,1,1
795,A,38,77100.0,14.3,0.173,0,5,0
796,B,47,29900.0,18.0,0.305,1,4,0
797,B,51,18500.0,1.3,0.426,0,4,0
798,B,34,15900.0,1.9,0.061,0,2,0
799,B,52,30700.0,2.0,0.409,0,5,1
800,A,40,29500.0,19.0,0.313,1,1,0
801,A,31,28700.0,11.9,0.286,0,1,0
802,B,47,27600.0,7.5,0.318,0,4,0
803,B,27,32400.0,6.9,0.331,1,4,0
804,A,31,28300.0,15.6,0.494,0,5,0
805,A,26,68100.0,8.9,0.25,1,1,0
806,B,37,41900.0,2.3,0.336,0,2,0
807,A,52,36500.0,10.2,0.181,0,4,1
808,B,54,44300.0,2.0,0.288,0,4,0
809,B,63,20400.0,1.5,0.376,1,3,0
810,A,48,46300.0,8.0,0.218,0,3,0
811,A,34,66900.0,11.6,0.388,1,1,0
812,A,33,19400.0,6.0,0.429,1,1,0
813,A,58,54000.0,2.7,0.201,0,1,0
814,A,27,64000.0,6.1,0.49,0,2,0
815,A,41,33400.0,7.8,0.222,0,3,0
816,B,29,26400.0,8.3,0.63,0,5,1
817,A,48,15500.0,9.5,0.317,0,1,0
818,A,51,18500.0,10.0,0.389,2,1,0
819,B,40,54200.0,4.6,0.186,0,3,0
820,A,43,66300.0,16.2,0.48,0,2,0
821,A,35,44900.0,4.8,0.607,1,2,1
822,B,36,22000.0,6.1,0.534,1,3,1
823,A,43,66300.0,10.1,0.222,1,2,0
824,A,38,17400.0,15.8,0.282,0,3,0
825,B,33,19500.0,7.5,0.487,0,4,1
826,A,48,26700.0,7.6,0.566,0,2,1
827,B,26,28100.0,4.1,0.278,0,4,0
828,A,38,18900.0,15.1,0.293,0,5,0
829,A,21,37800.0,6.8,0.104,0,1,0
830,A,26,43400.0,8.1,0.196,0,5,0
831,A,33,40500.0,4.0,0.25,0,3,0
832,B,28,31000.0,4.0,0.474,0,2,0
833,A,30,37700.0,6.8,0.382,0,3,0
834,B,29,26600.0,10.6,0.46,0,2,0
835,B,37,40800.0,5.8,0.35,1,4,0
836,A,53,41800.0,15.5,0.348,1,1,0
837,B,21,41000.0,5.0,0.555,0,3,0
838,B,35,44800.0,3.9,0.484,2,4,1
839,A,46,26300.0,5.6,0.311,0,3,0
840,A,39,28000.0,8.7,0.351,0,3,0
841,A,41,38000.0,9.9,0.496,0,5,0
842,B,21,20300.0,4.8,0.192,0,2,0
843,B,50,37100.0,7.7,0.275,0,5,0
844,A,28,32600.0,14.7,0.575,0,4,0
845,A,54,27800.0,1.2,0.137,1,1,0
846,A,48,64000.0,6.4,0.195,0,2,0
847,A,49,42000.0,6.2,0.269,1,4,0
848,A,41,57400.0,7.2,0.32,1,3,0
849,B,40,18200.0,3.0,0.505,0,4,1
850,A,32,85900.0,11.5,0.472,0,3,0
851,A,39,47100.0,12.8,0.22,0,2,0
852,A,39,16800.0,3.2,0.381,0,1,0
853,B,29,36100.0,9.3,0.379,1,4,0
854,A,28,33100.0,8.5,0.092,0,2,0
855,B,49,33300.0,7.4,0.487,1,4,0
856,A,37,27400.0,15.2,0.275,1,4,1
857,A,55,89400.0,8.5,0.238,0,1,0
858,A,34,29900.0,9.1,0.245,0,1,0
859,A,38,103300.0,5.4,0.29,1,2,0
860,B,41,65600.0,3.3,0.188,0,5,0
861,A,25,45100.0,12.5,0.246,1,2,0
862,B,63,24400.0,5.6,0.167,0,4,0
863,B,62,27700.0,4.3,0.328,3,4,1
864,A,29,38100.0,14.5,0.358,0,5,0
865,A,27,45300.0,16.1,0.258,0,1,0
866,A,21,44200.0,7.9,0.313,0,4,1
867,A,33,56100.0,13.5,0.09,0,4,0
868,A,32,55000.0,6.6,0.261,1,5,0
869,B,37,40600.0,12.3,0.445,2,5,1
870,B,46,32600.0,4.1,0.177,3,4,1
871,A,69,136100.0,8.2,0.294,0,1,0
872,A,21,39100.0,6.9,0.385,0,2,0
873,A,70,18100.0,15.7,0.199,1,1,0
874,B,38,49400.0,2.1,0.232,2,4,0
875,A,35,15900.0,13.7,0.341,0,1,0
876,A,56,32900.0,7.0,0.364,1,2,1
877,A,45,88800.0,3.3,0.141,0,4,0
878,B,39,41300.0,2.4,0.221,1,5,0
879,A,34,89000.0,4.9,0.334,0,3,0
880,A,65,32200.0,16.5,0.207,0,4,0
881,B,23,36100.0,4.2,0.394,2,4,0
882,A,45,32000.0,18.7,0.318,0,4,0
883,A,47,30300.0,7.3,0.369,2,4,0
884,A,37,59800.0,1.5,0.251,0,2,0
885,A,47,43000.0,11.1,0.369,0,3,0
886,B,46,23200.0,4.3,0.419,1,3,0
887,B,39,31400.0,6.0,0.232,0,4,0
888,B,56,65100.0,4.6,0.258,1,5,0
889,A,39,76100.0,11.5,0.27,0,1,0
890,A,46,51400.0,8.2,0.355,0,3,0
891,A,54,27800.0,2.7,0.284,1,2,0
892,B,34,23200.0,9.6,0.483,0,3,0
893,A,52,30700.0,6.5,0.658,0,3,0
894,A,38,26000.0,15.8,0.277,0,2,0
895,A,60,43100.0,16.4,0.233,0,2,0
896,A,21,32500.0,18.9,0.342,0,1,0
897,A,69,28600.0,5.4,0.452,2,5,1
898,A,41,34000.0,8.1,0.266,0,2,0
899,A,45,57100.0,18.0,0.179,0,3,0
900,A,47,44300.0,13.7,0.2,0,2,0
901,B,45,43800.0,5.5,0.377,1,5,0
902,B,52,41600.0,5.1,0.36,0,4,0
903,A,35,22700.0,11.9,0.343,0,3,0
904,A,37,31500.0,13.5,0.254,0,3,0
905,B,36,58500.0,5.1,0.51,0,3,0
906,B,33,49600.0,15.5,0.377,0,4,0
907,A,52,46100.0,8.0,0.301,1,1,0
908,A,41,50400.0,7.2,0.295,0,1,0
909,B,54,30800.0,3.6,0.614,0,1,0
910,B,30,44700.0,4.5,0.39,1,4,0
911,A,37,36900.0,4.0,0.292,0,2,0
912,A,21,61300.0,4.9,0.321,1,5,0
913,A,37,30900.0,2.9,0.367,0,2,1
914,B,34,54700.0,5.2,0.235,0,1,0
915,A,54,59800.0,8.8,0.428,0,2,0
916,A,50,31600.0,4.3,0.241,0,4,0
917,B,28,30600.0,5.0,0.452,0,5,1
918,A,48,29000.0,4.9,0.142,1,4,0
919,A,52,28100.0,3.0,0.573,1,3,0
920,A,67,25800.0,7.7,0.229,0,1,0
921,B,39,16400.0,5.2,0.521,2,5,1
922,A,51,46900.0,3.6,0.181,0,2,0
923,B,53,25600.0,7.0,0.314,0,4,0
924,A,56,30700.0,9.9,0.289,0,1,0
925,A,59,49300.0,10.1,0.321,1,2,0
926,A,46,93700.0,8.0,0.245,0,3,0
927,A,53,39300.0,14.6,0.564,2,2,0
928,B,27,55400.0,3.1,0.468,1,5,0
929,A,44,82700.0,24.5,0.263,0,4,0
930,A,43,32900.0,4.8,0.239,0,3,0
931,A,21,42300.0,9.3,0.274,1,1,0
932,A,45,22500.0,10.4,0.274,0,1,0
933,A,53,87300.0,3.9,0.282,0,1,0
934,A,45,41200.0,6.7,0.503,2,4,1
935,B,46,29800.0,2.1,0.467,1,5,0
936,A,51,17300.0,7.2,0.23,0,1,0
937,A,58,48000.0,1.6,0.522,0,1,1
938,A,51,59700.0,5.9,0.532,0,4,0
939,A,46,37900.0,17.3,0.356,0,2,0
940,B,51,42400.0,1.5,0.553,1,4,0
941,A,24,16000.0,8.3,0.295,0,2,0
942,A,21,50900.0,14.8,0.333,1,3,0
943,B,54,67900.0,14.5,0.207,0,5,0
944,A,22,49700.0,17.4,0.45,0,1,0
945,B,44,38300.0,1.0,0.256,2,5,0
946,A,24,48100.0,4.0,0.331,0,4,0
947,A,42,56900.0,5.0,0.252,0,1,0
948,B,36,38200.0,7.1,0.36,0,3,0
949,B,50,50600.0,13.5,0.322,1,2,0
950,A,55,60600.0,9.6,0.444,0,1,0
951,A,48,43900.0,3.3,0.215,1,3,0
952,A,42,37300.0,8.9,0.354,1,4,1
953,B,44,60700.0,3.6,0.352,1,3,0
954,A,52,93800.0,6.1,0.229,1,1,0
955,A,41,23700.0,9.1,0.152,1,5,0
956,B,58,27400.0,4.7,0.461,0,3,0
957,A,61,28900.0,9.7,0.366,0,4,0
958,B,39,33200.0,5.1,0.372,2,3,1
959,B,59,20200.0,2.0,0.537,1,5,1
960,A,39,42300.0,3.9,0.164,1,4,0
961,A,21,31700.0,10.2,0.298,0,5,0
962,A,44,26500.0,8.8,0.449,0,1,0
963,A,40,15600.0,23.0,0.256,0,3,0
964,A,35,38300.0,8.7,0.112,1,1,0
965,A,49,18000.0,16.8,0.344,0,1,0
966,A,43,54300.0,8.7,0.25,0,1,0
967,A,46,65800.0,9.4,0.369,0,1,0
968,A,38,27500.0,5.6,0.058,0,1,0
969,A,21,52800.0,12.8,0.169,1,2,0
970,B,41,35300.0,7.8,0.522,1,3,1
971,A,49,47700.0,3.0,0.402,0,1,0
972,A,36,25800.0,9.7,0.254,0,4,0
973,B,30,29400.0,2.8,0.454,1,5,0
974,A,28,63100.0,7.5,0.199,0,1,0
975,B,38,30000.0,3.7,0.469,1,5,0
976,A,26,76000.0,7.3,0.492,0,4,0
977,A,45,45900.0,10.9,0.02,0,2,0
978,A,39,25400.0,6.6,0.201,1,4,0
979,B,66,45100.0,4.2,0.157,0,2,0
980,A,43,44300.0,7.1,0.121,0,2,0
981,A,43,24000.0,12.7,0.325,2,1,0
982,A,43,35800.0,4.3,0.446,0,2,1
983,A,21,40900.0,5.0,0.25,1,1,0
984,A,41,30200.0,2.2,0.051,0,4,0
985,A,38,22800.0,12.2,0.163,0,2,0
986,B,46,20500.0,1.0,0.268,0,4,0
987,A,42,23900.0,16.8,0.533,0,2,0
988,A,37,42600.0,15.3,0.222,0,1,0
989,A,39,27000.0,9.6,0.054,1,1,0
990,B,60,44600.0,4.4,0.174,0,3,0
991,A,38,21700.0,20.1,0.402,0,4,0
992,A,48,35000.0,12.1,0.445,1,2,1
993,A,40,37700.0,3.0,0.303,0,2,0
994,A,31,31200.0,9.9,0.203,1,3,0
995,A,40,41500.0,8.3,0.322,0,3,0
996,B,42,24100.0,9.7,0.31,1,4,0
997,B,55,39500.0,9.8,0.358,1,3,1
998,A,52,21100.0,13.5,0.482,0,1,0
999,A,21,46800.0,12.8,0.382,2,3,0
1000,B,33,20900.0,3.9,0.355,1,5,0
1001,B,40,34000.0,5.9,0.523,0,5,1
1002,A,21,34500.0,14.7,0.142,1,5,0
1003,A,43,33300.0,12.2,0.566,0,2,0
1004,A,55,40800.0,10.5,0.068,1,5,0
1005,A,51,28500.0,7.1,0.427,0,2,1
1006,A,49,48300.0,3.9,0.407,0,2,0
1007,B,33,28900.0,8.8,0.377,0,3,0
1008,A,36,41100.0,6.1,0.329,1,5,0
1009,A,31,108400.0,4.5,0.375,1,3,1
1010,A,29,40200.0,3.9,0.364,0,2,0
1011,B,37,25800.0,14.3,0.477,1,4,0
1012,A,40,36700.0,8.0,0.132,0,1,0
1013,A,36,22900.0,9.6,0.302,0,1,0
1014,B,56,21400.0,7.2,0.465,0,4,0
1015,B,53,15900.0,13.5,0.475,0,4,0
1016,A,35,33400.0,4.6,0.476,0,3,0
1017,A,67,74200.0,5.1,0.267,0,2,0
1018,A,36,39100.0,11.4,0.384,0,1,0
1019,A,21,99900.0,5.1,0.579,0,4,0
1020,B,33,43400.0,5.3,0.47,1,4,0
1021,B,38,25400.0,6.3,0.302,2,5,1
1022,A,44,21100.0,20.5,0.437,0,3,0
1023,A,36,59500.0,7.5,0.49,1,1,0
1024,A,42,45100.0,15.6,0.334,0,1,0
1025,A,55,49600.0,8.6,0.362,0,5,0
1026,B,23,27100.0,14.4,0.26,1,5,0
1027,A,64,39200.0,8.2,0.306,0,1,0
1028,A,51,30000.0,10.4,0.538,2,3,1
1029,B,36,19000.0,3.1,0.212,0,5,0
1030,A,45,25900.0,11.8,0.222,1,3,0
1031,A,42,67200.0,3.3,0.203,0,1,0
1032,A,61,40200.0,11.0,0.251,0,1,0
1033,A,33,38100.0,7.9,0.246,1,3,0
1034,B,50,63200.0,14.4,0.423,0,1,0
1035,B,41,27200.0,4.2,0.288,1,4,0
1036,A,35,27800.0,4.2,0.296,0,4,0
1037,A,43,63400.0,5.4,0.52,1,3,0
1038,A,41,27800.0,7.7,0.245,1,1,0
1039,A,35,26000.0,10.3,0.257,0,1,0
1040,A,60,31200.0,16.9,0.07,0,1,0
1041,A,31,28300.0,12.5,0.233,0,3,0
1042,A,67,46000.0,12.2,0.329,1,2,0
1043,B,21,21500.0,1.3,0.308,0,4,0
1044,A,39,34900.0,12.4,0.614,1,2,1
1045,A,45,86100.0,3.5,0.207,0,4,0
1046,B,37,39200.0,5.1,0.485,0,4,0
1047,A,30,61900.0,4.4,0.408,0,3,0
1048,A,44,30400.0,6.3,0.143,1,1,0
1049,B,53,13800.0,1.2,0.587,0,5,1
1050,A,43,28700.0,10.5,0.307,2,2,0
1051,B,51,52800.0,14.6,0.282,2,4,1
1052,B,46,28700.0,4.8,0.408,1,5,1
1053,B,29,42000.0,3.5,0.542,0,2,1
1054,A,32,35900.0,14.0,0.361,1,2,0
1055,B,34,21700.0,2.6,0.623,0,3,0
1056,A,23,54800.0,9.3,0.334,1,4,0
1057,A,50,33100.0,11.8,0.415,0,3,0
1058,B,42,52900.0,2.5,0.172,0,5,0
1059,B,40,23600.0,5.9,0.308,1,5,0
1060,B,47,27300.0,2.3,0.449,0,2,0
1061,A,54,73200.0,17.1,0.352,0,3,0
1062,B,29,56800.0,1.2,0.155,1,3,0
1063,A,66,33800.0,16.3,0.344,0,1,0
1064,A,58,43600.0,3.1,0.432,0,2,0
1065,A,31,40500.0,8.5,0.3,2,3,0
1066,B,61,38800.0,14.9,0.3,0,5,0
1067,A,34,29200.0,19.6,0.317,0,1,0
1068,A,21,63600.0,3.7,0.245,0,2,0
1069,A,27,42200.0,18.9,0.547,0,1,0
1070,A,46,53300.0,8.5,0.267,0,1,0
1071,A,44,28700.0,10.4,0.269,0,3,0
1072,A,28,52100.0,7.4,0.214,0,5,0
1073,A,54,54400.0,10.2,0.323,0,1,0
1074,A,25,32900.0,4.2,0.205,1,1,0
1075,A,36,34200.0,6.5,0.17,1,3,0
1076,A,36,25200.0,5.7,0.168,1,3,0
1077,A,25,39800.0,4.9,0.35,1,4,0
1078,B,38,41200.0,5.6,0.203,1,4,0
1079,B,48,26600.0,6.1,0.435,0,2,1
1080,B,28,18200.0,5.5,0.398,1,4,0
1081,B,39,31500.0,6.7,0.621,0,5,0
1082,A,38,23700.0,8.9,0.211,0,3,0
1083,A,31,47500.0,14.7,0.512,1,1,0
1084,A,36,24400.0,8.6,0.253,0,3,0
1085,A,43,47600.0,8.0,0.58,0,1,0
1086,A,28,22100.0,12.6,0.365,0,4,0
1087,A,75,109300.0,9.6,0.156,0,2,0
1088,A,52,24300.0,7.6,0.319,0,5,0
1089,B,39,13100.0,4.3,0.405,1,4,0
1090,B,46,34700.0,4.2,0.504,0,2,0
1091,B,39,31900.0,9.1,0.304,1,4,0
1092,B,65,57900.0,1.4,0.235,1,2,0
1093,A,29,39200.0,3.9,0.144,0,2,0
1094,B,34,98100.0,14.8,0.621,0,3,0
1095,A,25,91300.0,6.3,0.472,0,3,0
1096,B,57,28600.0,6.0,0.354,1,3,0
1097,A,53,87400.0,18.9,0.366,0,4,0
1098,B,49,16100.0,5.4,0.206,0,3,0
1099,A,30,13500.0,6.0,0.277,1,3,0
1100,A,21,46900.0,20.1,0.394,0,4,0
1101,A,60,21400.0,7.7,0.39,1,3,0
1102,A,34,46000.0,10.9,0.501,0,2,0
1103,A,44,37500.0,7.3,0.302,0,3,0
1104,A,55,79400.0,14.5,0.024,0,5,0
1105,A,57,32100.0,4.7,0.22,1,3,0
1106,A,33,27500.0,5.5,0.3,1,1,0
1107,A,40,38900.0,3.6,0.419,0,3,0
1108,A,21,29700.0,10.9,0.108,1,3,0
1109,B,35,52300.0,7.8,0.196,0,5,0
1110,A,32,36900.0,7.3,0.299,1,2,0
1111,B,44,118100.0,12.3,0.496,0,5,0
